time,I
0.051046,0.00
0.151873,0.00
0.252926,0.00
0.353750,0.00
0.454727,0.00
0.555195,0.00
0.656194,0.00
0.756615,0.00
0.858069,0.00
0.959929,0.00
1.061826,0.00
1.163421,0.00
1.264279,0.00
1.365373,0.00
1.467389,0.00
1.569548,0.00
1.672080,0.00
1.772980,0.00
1.874890,0.00
1.977098,0.00
2.077830,0.00
2.178686,0.00
2.281267,0.00
2.383003,0.00
2.483755,0.00
2.585614,0.00
2.688077,0.00
2.789964,0.00
2.891620,0.00
2.994188,0.00
3.096353,0.00
3.197343,0.00
3.299733,0.00
3.400972,0.00
3.502494,0.00
3.604412,0.00
3.707156,0.00
3.810073,0.00
3.912034,0.00
4.012791,0.00
4.114260,0.00
4.215642,0.00
4.318158,0.00
4.419696,0.00
4.520193,0.00
4.622218,0.00
4.723919,0.00
4.824418,0.00
4.927366,0.00
5.030262,0.00
5.133658,0.00
5.235572,0.00
5.338074,0.00
5.438814,0.00
5.540756,0.00
5.643517,0.00
5.746371,0.00
5.849686,0.00
5.951537,0.00
6.054486,0.00
6.156004,0.00
6.256974,0.00
6.357994,0.00
6.459220,0.00
6.561276,0.00
6.663509,0.00
6.766197,0.00
6.867918,0.00
6.968809,0.00
7.069932,0.00
7.171256,0.00
7.272315,0.00
7.373786,0.00
7.474325,0.00
7.576809,0.00
7.679367,0.00
7.782470,0.00
7.883483,0.00
7.985214,0.00
8.088673,0.00
8.191352,0.00
8.292742,0.00
8.394107,0.00
8.494533,0.00
8.596894,0.00
8.698739,0.00
8.800999,0.00
8.902626,0.00
9.004711,0.00
9.106307,0.00
9.208294,0.00
9.309910,0.00
9.411466,0.00
9.512494,0.00
9.614991,0.00
9.716313,0.00
9.818045,0.00
9.919431,0.00
10.020749,0.00
10.122069,0.00
10.224913,0.00
10.327614,0.00
10.428927,0.00
10.529913,0.00
10.630617,0.00
10.732203,0.00
10.834541,0.00
10.935983,0.00
11.038015,0.00
11.138585,0.00
11.240105,0.00
11.341889,0.00
11.442285,0.00
11.543871,0.00
11.646038,0.00
11.749780,0.00
11.851779,0.00
11.953059,0.00
12.055046,0.00
12.155729,0.00
12.256595,0.00
12.359455,0.00
12.462544,0.00
12.563992,0.00
12.665167,0.00
12.765762,0.00
12.868522,0.00
12.970934,0.00
13.071523,0.00
13.172851,0.00
13.273932,0.00
13.375142,0.00
13.477952,0.00
13.578828,0.00
13.680998,0.00
13.782790,0.00
13.885560,0.00
13.987147,0.00
14.090281,0.00
14.191522,0.00
14.294062,0.00
14.396378,0.00
14.499397,0.00
14.601066,0.00
14.701622,0.00
14.802524,0.00
14.905095,0.00
15.007388,0.00
15.108401,0.00
15.211025,0.00
15.311728,0.00
15.413955,0.00
15.514588,0.00
15.616235,0.00
15.718987,0.00
15.819925,0.00
15.921337,0.00
16.022284,0.00
16.123974,0.00
16.225068,0.00
16.327400,0.00
16.429997,0.00
16.531573,0.00
16.633375,0.00
16.735588,0.00
16.836756,0.00
16.939587,0.00
17.040683,0.00
17.143237,0.00
17.248315,0.00
17.349945,0.00
17.451272,0.00
17.552965,0.00
17.653971,0.00
17.756334,0.00
17.858699,0.00
17.960684,0.00
18.063218,0.00
18.166704,0.00
18.267706,0.00
18.369814,0.00
18.471940,0.00
18.573960,0.00
18.674573,0.00
18.776668,0.00
18.878699,0.00
18.979537,0.00
19.082217,0.00
19.184577,0.00
19.286881,0.00
19.387767,0.00
19.489223,0.00
19.591706,0.00
19.693037,0.00
19.794820,0.00
19.895715,0.00
19.997035,0.00
20.098679,0.00
20.199797,0.00
20.301133,0.00
20.403705,0.00
20.505565,0.00
20.607488,0.00
20.708844,0.00
20.810633,0.00
20.911761,0.00
21.012983,0.00
21.114810,0.00
21.215671,0.00
21.318121,0.00
21.419710,0.00
21.521118,0.00
21.624540,0.00
21.726099,0.00
21.826871,0.00
21.928775,0.00
22.031128,0.00
22.131884,0.00
22.234261,0.00
22.338000,0.00
22.439467,0.00
22.540777,0.00
22.642140,0.00
22.743622,0.00
22.846571,0.00
22.947664,0.00
23.048515,0.00
23.150269,0.00
23.251875,0.00
23.354320,0.00
23.456290,0.00
23.558463,0.00
23.660285,0.00
23.761581,0.00
23.863529,0.00
23.966292,0.00
24.069706,0.00
24.171856,0.00
24.274096,0.00
24.374908,0.00
24.476407,0.00
24.578019,0.00
24.678800,0.00
24.780401,0.00
24.881772,0.00
24.982536,0.00
25.083717,0.00
25.185968,0.00
25.287655,0.00
25.390199,0.00
25.491646,0.00
25.593826,0.00
25.695142,0.00
25.796397,0.00
25.899185,0.00
26.000054,0.00
26.101251,0.00
26.203431,0.00
26.305284,0.00
26.408415,0.00
26.509910,0.00
26.610349,0.00
26.711877,0.00
26.812845,0.00
26.914295,0.00
27.016293,0.00
27.118363,0.00
27.219969,0.00
27.321822,0.00
27.423479,0.00
27.524633,0.00
27.626526,0.00
27.727746,0.00
27.828821,0.00
27.931073,0.00
28.031666,0.00
28.134220,0.00
28.237030,0.00
28.338549,0.00
28.441212,0.00
28.543443,0.00
28.645803,0.00
28.747451,0.00
28.848557,0.00
28.951297,0.00
29.052504,0.00
29.155452,0.00
29.258527,0.00
29.359953,0.00
29.460406,0.00
29.561618,0.00
29.664492,0.00
29.765537,0.00
29.866499,0.00
