time,I
0.034845,1.94
0.136561,1.94
0.237946,2.91
0.338727,1.94
0.439821,1.94
0.541224,2.91
0.642074,1.94
0.742908,1.94
0.843330,2.91
0.944831,2.91
1.045616,2.91
1.147791,2.91
1.248678,2.91
1.351481,2.91
1.453162,1.94
1.554528,1.94
1.657349,1.94
1.758681,1.94
1.859973,2.91
1.960496,2.91
2.061765,2.91
2.163587,1.94
2.265717,2.91
2.367818,2.91
2.470186,2.91
2.571147,2.91
2.673407,2.91
2.773768,2.91
2.876409,2.91
2.977304,2.91
3.078060,1.94
3.179126,1.94
3.281809,1.94
3.384673,1.94
3.485872,2.91
3.588332,2.91
3.690133,2.91
3.790963,1.94
3.891963,1.94
3.992475,1.94
4.093295,2.91
4.194824,2.91
4.297403,1.94
4.398854,1.94
4.501342,1.94
4.601646,1.94
4.704528,1.94
4.807039,1.94
4.908710,1.94
5.009504,2.91
5.109638,2.91
5.211195,2.91
5.313699,2.91
5.414144,1.94
5.514955,1.94
5.617774,1.94
5.719310,1.94
5.822015,1.94
5.922848,2.91
6.028401,1.94
6.130101,1.94
6.232512,1.94
6.335447,1.94
6.437469,1.94
6.539028,2.91
6.639876,1.94
6.742388,1.94
6.842991,2.91
6.944425,1.94
7.044802,1.94
7.146940,1.94
7.248062,2.91
7.349911,2.91
7.452672,1.94
7.554602,1.94
7.656175,1.94
7.756624,2.91
7.857479,1.94
7.958986,2.91
8.060369,2.91
8.161127,1.94
8.262648,1.94
8.365691,1.94
8.466808,1.94
8.569649,1.94
8.670677,1.94
8.773549,1.94
8.875148,1.94
8.975845,1.94
9.077688,1.94
9.179366,1.94
9.281581,1.94
9.383326,2.91
9.485148,2.91
9.586959,2.91
9.688519,1.94
9.788194,2.91
9.889889,2.91
9.991103,1.94
10.092102,2.91
10.194536,2.91
10.298020,1.94
10.399341,1.94
10.499922,1.94
10.600926,1.94
10.701847,1.94
10.803489,1.94
10.903904,2.91
11.004846,1.94
11.106196,1.94
11.208183,1.94
11.309390,1.94
11.410373,1.94
11.511697,1.94
11.614702,1.94
11.716428,1.94
11.818793,1.94
11.920019,2.91
12.021632,1.94
12.122925,1.94
12.225638,1.94
12.327035,1.94
12.428010,1.94
12.530620,2.91
12.632251,1.94
12.734707,1.94
12.837259,2.91
12.939176,1.94
13.041553,1.94
13.143365,1.94
13.244479,1.94
13.344558,1.94
13.446822,2.91
13.547722,2.91
13.650071,2.91
13.751524,1.94
13.854007,1.94
13.955816,1.94
14.057051,1.94
14.158648,1.94
14.260239,2.91
14.361362,2.91
14.461775,1.94
14.562347,2.91
14.664433,2.91
14.765821,2.91
14.866477,1.94
14.968383,1.94
15.069951,1.94
15.171018,2.91
15.272567,2.91
15.375014,1.94
15.477484,1.94
15.579111,1.94
15.680906,1.94
15.782925,1.94
15.885182,1.94
15.986147,2.91
16.087479,2.91
16.189220,2.91
16.290823,1.94
16.393296,1.94
16.494992,1.94
16.596555,1.94
16.697827,2.91
16.800129,2.91
16.902417,2.91
17.002441,1.94
17.103508,1.94
17.206505,1.94
17.309828,1.94
17.411638,2.91
17.514177,2.91
17.614699,1.94
17.717291,1.94
17.819179,1.94
17.921833,1.94
18.022292,2.91
18.123316,2.91
18.224123,2.91
18.326084,2.91
18.427502,2.91
18.530117,2.91
18.643693,1.94
18.745943,1.94
18.848874,1.94
18.950932,1.94
19.053102,1.94
19.164631,1.94
19.266229,1.94
19.367480,1.94
19.469281,1.94
19.570813,1.94
19.674955,2.91
19.776080,2.91
19.876820,1.94
19.979260,1.94
20.080958,1.94
20.181437,1.94
20.281731,1.94
20.383316,1.94
20.484866,1.94
20.591599,2.91
20.693123,2.91
20.794698,1.94
20.895987,2.91
20.998598,2.91
21.100135,1.94
21.200976,1.94
21.302067,1.94
21.404624,1.94
21.507278,1.94
21.607501,2.91
21.709309,2.91
21.810759,2.91
21.913403,2.91
22.013880,2.91
22.115242,2.91
22.218999,1.94
22.319940,1.94
22.421815,1.94
22.523097,1.94
22.623799,1.94
22.726780,1.94
22.827447,1.94
22.929741,1.94
23.030852,2.91
23.131886,1.94
23.233130,1.94
23.334413,2.91
23.435945,2.91
23.537995,2.91
23.639222,1.94
23.740275,1.94
23.842387,1.94
23.944043,1.94
24.046154,1.94
24.147520,1.94
24.248674,1.94
24.350752,1.94
24.452236,1.94
24.554297,1.94
24.655852,1.94
24.757815,1.94
24.859434,1.94
24.959842,1.94
25.061526,1.94
25.162151,1.94
25.263067,1.94
25.373190,2.91
25.474796,2.91
25.576422,1.94
25.677394,1.94
25.778446,1.94
25.881139,1.94
25.981819,1.94
26.082888,1.94
26.183542,1.94
26.285576,1.94
26.386914,1.94
26.487858,2.91
26.589974,2.91
26.692888,2.91
26.794640,2.91
26.896254,1.94
26.997262,1.94
27.098214,1.94
27.198992,1.94
27.299640,1.94
27.401159,1.94
27.502059,2.91
27.603296,2.91
27.703653,1.94
27.805224,1.94
27.906026,1.94
28.006474,1.94
28.106711,1.94
28.207679,2.91
28.308652,2.91
28.410512,1.94
28.510362,1.94
28.611033,1.94
28.711426,1.94
28.812227,2.91
28.913821,2.91
29.014641,1.94
29.115761,1.94
29.218593,1.94
29.319568,1.94
29.427832,2.91
29.530312,2.91
29.631199,1.94
29.731321,2.91
29.831942,2.91
29.934349,1.94
30.034867,1.94
30.137511,1.94
30.238779,1.94
