time,I
0.062127,23.26
0.162548,22.29
0.262729,23.26
0.362809,23.26
0.463343,22.29
0.564052,23.26
0.665699,23.26
0.766070,23.26
0.867173,23.26
0.968862,23.26
1.071329,23.26
1.172206,23.26
1.274481,23.26
1.376159,23.26
1.477293,23.26
1.578525,23.26
1.678837,23.26
1.781416,23.26
1.882227,23.26
1.984144,23.26
2.086423,23.26
2.187361,23.26
2.288246,23.26
2.390618,23.26
2.490878,23.26
2.591668,23.26
2.691803,23.26
2.791805,23.26
2.894407,23.26
2.995103,23.26
3.096891,23.26
3.199586,23.26
3.301628,23.26
3.402399,23.26
3.503562,23.26
3.604322,23.26
3.705207,23.26
3.807081,23.26
3.908721,23.26
4.010331,23.26
4.110964,23.26
4.212782,23.26
4.314966,23.26
4.416937,23.26
4.518952,23.26
4.620195,22.29
4.721472,22.29
4.822242,23.26
4.924661,23.26
5.025716,23.26
5.126638,23.26
5.227515,23.26
5.328103,23.26
5.429383,23.26
5.530092,23.26
5.631141,23.26
5.734032,23.26
5.836981,23.26
5.938470,23.26
6.039008,23.26
6.139877,23.26
6.242363,23.26
6.343905,23.26
6.446407,23.26
6.547342,23.26
6.648094,23.26
6.749448,23.26
6.850283,23.26
6.952070,23.26
7.054265,23.26
7.154803,23.26
7.256083,23.26
7.358008,23.26
7.459000,23.26
7.561563,23.26
7.662371,23.26
7.764281,23.26
7.865485,23.26
7.966886,23.26
8.068796,23.26
8.170960,23.26
8.273866,23.26
8.375562,23.26
8.477531,23.26
8.578195,23.26
8.679857,23.26
8.782006,23.26
8.884754,22.29
8.986297,22.29
9.086779,23.26
9.187458,23.26
9.288692,23.26
9.390318,23.26
9.491200,23.26
9.593660,23.26
9.693428,23.26
9.795029,23.26
9.897454,23.26
9.998595,23.26
10.100806,23.26
10.202415,22.29
10.303307,23.26
10.404725,23.26
10.506464,23.26
10.606738,23.26
10.706973,23.26
10.809106,23.26
10.910875,23.26
11.012927,23.26
11.113838,22.29
11.215446,23.26
11.317756,23.26
11.420690,23.26
11.522889,23.26
11.624163,23.26
11.724773,23.26
11.826452,23.26
11.928613,23.26
12.030855,23.26
12.133684,23.26
12.234527,23.26
12.336763,23.26
12.438760,23.26
12.539988,23.26
12.641795,23.26
12.743390,23.26
12.845121,23.26
12.947514,23.26
13.049381,23.26
13.150664,23.26
13.251392,23.26
13.353210,23.26
13.456109,23.26
13.558394,23.26
13.660014,23.26
13.760887,23.26
13.862529,23.26
13.963042,22.29
14.064502,23.26
14.165640,23.26
14.267272,22.29
14.368276,23.26
14.470843,23.26
14.572912,23.26
14.674088,23.26
14.774608,23.26
14.874893,22.29
14.976267,23.26
15.078264,23.26
15.179527,22.29
15.281797,22.29
15.382846,22.29
15.483923,23.26
15.585395,23.26
15.687883,22.29
15.789326,22.29
15.890612,23.26
15.990385,22.29
16.092523,22.29
16.192704,23.26
16.294230,23.26
16.395794,23.26
16.498682,22.29
16.600708,23.26
16.702615,23.26
16.803138,23.26
16.905822,22.29
17.006748,22.29
17.108431,23.26
17.210539,23.26
17.311773,23.26
17.412135,23.26
17.513716,23.26
17.614592,23.26
17.715295,23.26
17.816984,23.26
17.918956,23.26
18.020386,23.26
18.121935,23.26
18.224738,23.26
18.326290,23.26
18.428410,23.26
18.530745,23.26
18.631501,23.26
18.733516,23.26
18.833821,23.26
18.935388,23.26
19.035860,23.26
19.137572,22.29
19.238833,22.29
19.339957,23.26
19.440717,22.29
19.541350,22.29
19.642502,23.26
19.743377,23.26
19.843912,23.26
19.946881,23.26
20.048285,23.26
20.150496,23.26
20.251311,23.26
20.353789,23.26
20.455317,23.26
20.556638,23.26
20.658760,23.26
20.759220,23.26
20.860399,23.26
20.961761,23.26
21.063068,23.26
21.163992,23.26
21.266767,23.26
21.368787,23.26
21.470363,23.26
21.572781,23.26
21.675139,23.26
21.776410,23.26
21.877886,23.26
21.979890,23.26
22.081331,22.29
22.181701,23.26
22.282008,23.26
22.384490,23.26
22.486505,23.26
22.587606,23.26
22.689374,23.26
22.790244,23.26
22.891555,23.26
22.993374,23.26
23.094787,23.26
23.197845,23.26
23.299426,23.26
23.401324,23.26
23.503170,23.26
23.605300,23.26
23.706466,22.29
23.807721,23.26
23.908475,23.26
24.008916,23.26
24.111690,23.26
24.212533,23.26
24.314153,22.29
24.415330,23.26
24.516068,23.26
24.617954,23.26
24.720836,23.26
24.822773,23.26
24.923978,23.26
25.025312,22.29
25.126939,22.29
25.227973,23.26
25.330606,23.26
25.431483,23.26
25.532603,23.26
25.633566,23.26
25.734190,23.26
25.836203,23.26
25.937207,23.26
26.038928,23.26
26.140332,23.26
26.242753,23.26
26.343521,23.26
26.445695,23.26
26.547128,23.26
26.649694,23.26
26.750926,23.26
26.853310,23.26
26.954521,23.26
27.054898,23.26
27.157723,23.26
27.259058,23.26
27.361501,23.26
27.462945,23.26
27.565141,23.26
27.667026,23.26
27.768643,23.26
27.869548,22.29
27.970028,22.29
28.070925,23.26
28.172108,23.26
28.272935,23.26
28.374534,23.26
28.475622,23.26
28.576958,23.26
28.678806,23.26
28.780014,22.29
28.882446,22.29
28.984295,23.26
29.085599,23.26
29.186507,23.26
29.288440,23.26
29.389469,23.26
29.490258,22.29
29.591157,22.29
29.691896,23.26
29.794732,23.26
29.895221,23.26
