time,I
0.031242,47.48
0.131417,47.48
0.233110,48.45
0.333558,48.45
0.434506,47.48
0.536045,48.45
0.636646,48.45
0.737501,47.48
0.838313,47.48
0.939947,47.48
1.041202,48.45
1.143483,48.45
1.245091,48.45
1.347045,48.45
1.449826,48.45
1.550400,48.45
1.651405,48.45
1.753580,48.45
1.865685,47.48
1.968298,47.48
2.068692,48.45
2.170135,48.45
2.270449,48.45
2.371026,47.48
2.471550,48.45
2.573354,48.45
2.674115,48.45
2.776256,48.45
2.877456,48.45
2.980204,48.45
3.081467,48.45
3.194457,48.45
3.294600,48.45
3.396604,48.45
3.499076,47.48
3.600575,47.48
3.702201,48.45
3.803767,48.45
3.905853,48.45
4.006872,48.45
4.109041,48.45
4.209516,48.45
4.311116,48.45
4.412050,48.45
4.513500,48.45
4.615371,48.45
4.716868,48.45
4.818631,48.45
4.920814,48.45
5.021482,48.45
5.123272,48.45
5.223405,48.45
5.325270,48.45
5.425737,48.45
5.526537,48.45
5.628781,48.45
5.729775,48.45
5.831048,47.48
5.931745,48.45
6.033566,48.45
6.135920,48.45
6.237334,48.45
6.337874,48.45
6.439109,48.45
6.540406,48.45
6.642255,48.45
6.744499,48.45
6.846406,48.45
6.949447,48.45
7.051729,48.45
7.152562,48.45
7.254167,48.45
7.355340,48.45
7.457531,47.48
7.566972,48.45
7.668948,48.45
7.769994,48.45
7.870700,48.45
7.973785,48.45
8.076581,48.45
8.178382,48.45
8.279309,48.45
8.381398,48.45
8.482882,48.45
8.584910,48.45
8.687215,48.45
8.788810,48.45
8.891409,48.45
8.993667,48.45
9.095479,48.45
9.196710,48.45
9.300277,48.45
9.400555,47.48
9.501854,48.45
9.603605,48.45
9.704808,48.45
9.806489,48.45
9.908765,48.45
10.010234,48.45
10.112073,48.45
10.215214,48.45
10.315849,48.45
10.417613,48.45
10.520518,48.45
10.621802,48.45
10.724528,48.45
10.825510,48.45
10.927836,48.45
11.029553,48.45
11.131319,48.45
11.231527,48.45
11.332956,48.45
11.433801,48.45
11.535752,48.45
11.638459,48.45
11.739785,48.45
11.841806,48.45
11.943336,48.45
12.043830,48.45
12.145142,48.45
12.247151,48.45
12.348124,48.45
12.450219,48.45
12.551210,48.45
12.652047,48.45
12.753579,48.45
12.855732,48.45
12.957538,48.45
13.060058,48.45
13.161889,48.45
13.263142,48.45
13.364231,48.45
13.465921,48.45
13.566381,48.45
13.667848,48.45
13.769673,47.48
13.870669,48.45
13.971749,48.45
14.073467,48.45
14.175894,48.45
14.277301,48.45
14.378251,48.45
14.479457,48.45
14.580798,48.45
14.681798,48.45
14.784439,48.45
14.887218,48.45
14.988875,48.45
15.089867,48.45
15.190671,48.45
15.292627,48.45
15.394267,48.45
15.494882,48.45
15.597732,48.45
15.699792,48.45
15.800576,48.45
15.903038,48.45
16.004481,48.45
16.106210,48.45
16.207954,48.45
16.309557,48.45
16.411349,48.45
16.511887,48.45
16.613573,48.45
16.716438,48.45
16.818298,48.45
16.920041,48.45
17.021208,48.45
17.122241,48.45
17.224010,48.45
17.324829,48.45
17.426131,48.45
17.527859,48.45
17.628853,48.45
17.731537,48.45
17.833671,48.45
17.934425,48.45
18.034584,48.45
18.136987,48.45
18.237525,48.45
18.340511,48.45
18.442352,48.45
18.543204,48.45
18.644246,48.45
18.745644,48.45
18.848444,48.45
18.950424,48.45
19.052138,48.45
19.154517,48.45
19.257216,48.45
19.358552,48.45
19.459447,48.45
19.561418,48.45
19.664502,48.45
19.766798,48.45
19.867818,48.45
19.969601,48.45
20.072770,48.45
20.173437,48.45
20.276030,48.45
20.377633,48.45
20.479185,48.45
20.579861,48.45
20.681560,48.45
20.784306,48.45
20.886830,48.45
20.988947,48.45
21.089675,48.45
21.191545,48.45
21.292910,48.45
21.395853,48.45
21.496268,48.45
21.597952,48.45
21.699101,48.45
21.801562,48.45
21.904685,48.45
22.006818,48.45
22.108758,48.45
22.210285,48.45
22.312114,48.45
22.413511,48.45
22.515257,48.45
22.615824,48.45
22.718125,48.45
22.819154,48.45
22.921576,48.45
23.023240,48.45
23.125478,48.45
23.226890,48.45
23.329542,48.45
23.431169,48.45
23.532730,48.45
23.633625,48.45
23.736266,48.45
23.837450,48.45
23.939786,48.45
24.041681,48.45
24.143450,48.45
24.246342,48.45
24.347361,48.45
24.449196,48.45
24.550087,48.45
24.652307,48.45
24.753048,48.45
24.855277,48.45
24.956728,48.45
25.059731,48.45
25.161256,48.45
25.263427,48.45
25.365021,48.45
25.466409,48.45
25.567447,48.45
25.668302,48.45
25.769305,48.45
25.874004,47.48
25.975437,47.48
26.077503,48.45
26.179020,48.45
26.279727,48.45
26.381466,48.45
26.484757,48.45
26.585922,48.45
26.686522,48.45
26.789272,48.45
26.890797,48.45
26.993675,48.45
27.095949,48.45
27.197414,48.45
27.298677,48.45
27.401082,48.45
27.503808,48.45
27.604866,48.45
27.705716,48.45
27.808970,48.45
27.911263,48.45
28.012232,48.45
28.113086,48.45
28.215142,48.45
28.317792,48.45
28.420454,48.45
28.523520,48.45
28.624935,48.45
28.726584,48.45
28.829459,48.45
28.932273,48.45
29.034440,48.45
29.136356,48.45
29.237783,48.45
29.339764,48.45
29.441800,48.45
29.543473,48.45
29.645959,48.45
29.747053,48.45
29.848058,48.45
29.949202,48.45
30.050159,48.45
30.151068,48.45
30.252006,48.45
30.353118,48.45
30.455189,48.45
30.557508,48.45
