time,I
0.082103,0.97
0.182441,0.97
0.284253,0.97
0.386064,0.97
0.486478,0.97
0.588259,0.97
0.688635,0.97
0.789066,0.97
0.890036,0.97
0.990762,0.97
1.091841,0.97
1.194365,0.97
1.297383,0.97
1.399634,0.97
1.501555,0.97
1.602881,0.97
1.704684,0.97
1.805571,0.97
1.908533,0.97
2.009762,0.97
2.112094,0.97
2.214223,0.97
2.317388,0.97
2.418819,0.97
2.520500,0.97
2.622645,0.97
2.725512,0.97
2.826480,0.97
2.928942,0.97
3.030340,0.97
3.133275,0.97
3.235808,0.97
3.338049,0.97
3.440223,0.97
3.541758,0.97
3.643857,0.97
3.745552,0.97
3.846230,0.97
3.948109,0.97
4.049434,0.97
4.150651,0.97
4.252972,0.97
4.355638,0.97
4.456956,0.97
4.557821,0.97
4.659064,0.97
4.759327,0.97
4.861523,0.97
4.962433,0.97
5.064785,0.97
5.167690,0.97
5.269409,0.97
5.371013,0.97
5.472227,0.97
5.573013,0.97
5.675382,0.97
5.777344,0.97
5.879697,0.97
5.980636,0.97
6.082265,0.97
6.185085,0.97
6.285667,0.97
6.386913,0.97
6.488100,0.97
6.590471,0.97
6.692104,0.97
6.792946,0.97
6.894908,0.97
6.997405,0.97
7.100151,0.97
7.202146,0.97
7.304259,0.97
7.405583,0.97
7.508434,0.97
7.609826,0.97
7.712353,0.97
7.814160,0.97
7.914187,0.97
8.015958,0.97
8.117558,0.97
8.219253,0.97
8.320870,0.97
8.423349,0.97
8.525416,0.97
8.628244,0.97
8.729218,0.97
8.830205,0.97
8.931211,0.97
9.031916,0.97
9.133440,0.97
9.236042,0.97
9.337514,0.97
9.438612,0.97
9.541352,0.97
9.642679,0.97
9.745339,0.97
9.847727,0.97
9.949335,0.97
10.050987,0.00
10.152501,0.00
10.254320,0.97
10.355556,0.00
10.457524,0.00
10.559979,0.97
10.661194,0.97
10.763046,0.97
10.865017,0.97
10.965735,0.97
11.066106,0.00
11.167803,0.00
11.270060,0.97
11.369857,0.00
11.472027,0.00
11.573180,0.97
11.673829,0.00
11.775445,0.00
11.876557,0.97
11.986019,0.00
12.086354,0.00
12.188131,0.00
12.288894,0.97
12.389569,0.97
12.490396,0.97
12.591677,0.00
12.692741,0.00
12.794027,0.00
12.894560,0.00
12.995382,0.00
13.097045,0.00
13.197811,0.97
13.297994,0.97
13.398798,0.00
13.499890,0.00
13.600226,0.00
13.700886,0.97
13.801005,0.00
13.901402,0.00
14.002917,0.97
14.103811,0.97
14.204331,0.97
14.305479,0.00
14.406968,0.00
14.507870,0.00
14.609900,0.97
14.711062,0.97
14.812561,0.97
14.915690,0.97
15.017034,0.97
15.117419,0.97
15.220148,0.97
15.321412,0.97
15.421783,0.00
15.523414,0.00
15.624709,0.97
15.724906,0.00
15.825483,0.00
15.927921,0.97
16.036683,0.00
16.137998,0.00
16.238871,0.00
16.341542,0.00
16.443628,0.00
16.544224,0.97
16.645323,0.97
16.748228,0.97
16.848522,0.97
16.949926,0.00
17.050689,0.00
17.152417,0.00
17.253458,0.97
17.354909,0.97
17.456949,0.97
17.557622,0.00
17.658988,0.00
17.761120,0.00
17.862119,0.00
17.964614,0.00
18.066447,0.00
18.168796,0.00
18.269462,0.00
18.372387,0.00
18.474034,0.97
18.573936,0.00
18.674735,0.00
18.777048,0.00
18.878191,0.00
18.978968,0.00
19.079831,0.00
19.181678,0.00
19.282507,0.00
19.383372,0.97
19.485038,0.97
19.585581,0.97
19.686661,0.00
19.788933,0.00
19.890252,0.00
19.992789,0.00
20.093073,0.00
20.193525,0.00
20.294931,0.00
20.396019,0.00
20.496629,0.00
20.597922,0.00
20.698950,0.00
20.800043,0.00
20.900714,0.97
21.001332,0.00
21.102494,0.00
21.204200,0.97
21.305317,0.97
21.408689,0.97
21.510675,0.00
21.611759,0.97
21.713107,0.97
21.813891,0.00
21.914875,0.97
22.016008,0.97
22.116478,0.97
22.217907,0.97
22.318470,0.00
22.420720,0.00
22.521913,0.00
22.623216,0.00
22.724851,0.00
22.825701,0.00
22.926576,0.00
23.029334,0.00
23.131174,0.00
23.232816,0.00
23.334251,0.00
23.434375,0.97
23.536334,0.97
23.637708,0.97
23.738785,0.97
23.840787,0.97
23.942934,0.97
24.044719,0.97
24.145722,0.00
24.248307,0.00
24.350515,0.00
24.451832,0.00
24.553343,0.00
24.655961,0.97
24.756910,0.00
24.857071,0.00
24.959075,0.97
25.060068,0.00
25.160918,0.00
25.262140,0.00
25.364084,0.00
25.464801,0.00
25.565921,0.97
25.666513,0.97
25.769190,0.97
25.870906,0.97
25.973356,0.97
26.074689,0.00
26.176035,0.00
26.277502,0.00
26.378814,0.00
26.479705,0.00
26.580629,0.97
26.681285,0.00
26.783301,0.00
26.884774,0.00
26.987667,0.00
27.089355,0.00
27.192217,0.97
27.291842,0.00
27.393531,0.00
27.494834,0.00
27.596163,0.00
27.696640,0.00
27.797576,0.00
27.899064,0.00
28.000840,0.00
28.101824,0.00
28.203074,0.97
28.304642,0.97
28.407308,0.00
28.509250,0.00
28.609915,0.00
28.710719,0.97
28.811970,0.00
28.913558,0.00
29.015260,0.00
29.117074,0.00
29.217408,0.00
29.320362,0.00
29.423440,0.00
29.524950,0.97
29.625953,0.97
29.726310,0.00
29.827625,0.97
29.929137,0.97
30.029364,0.00
30.130748,0.00
30.231530,0.00
30.333344,0.00
30.435267,0.00
30.536723,0.00
30.637657,0.00
30.740885,0.97
