time,I
0.011848,6.78
0.113099,6.78
0.213592,6.78
0.314706,6.78
0.415118,6.78
0.515697,6.78
0.616330,6.78
0.716960,6.78
0.817064,6.78
0.918425,6.78
1.020345,6.78
1.121800,6.78
1.222809,6.78
1.324079,6.78
1.426608,6.78
1.527931,6.78
1.630182,6.78
1.731423,6.78
1.833876,5.81
1.934543,6.78
2.035655,6.78
2.140426,6.78
2.242204,6.78
2.344039,6.78
2.445543,6.78
2.547434,6.78
2.649529,6.78
2.751717,6.78
2.853437,6.78
2.954986,6.78
3.055557,6.78
3.158167,6.78
3.259688,6.78
3.361865,6.78
3.462794,6.78
3.564402,6.78
3.666864,6.78
3.769060,6.78
3.870040,6.78
3.971023,6.78
4.071902,6.78
4.173394,6.78
4.276376,6.78
4.377916,6.78
4.479326,6.78
4.580161,6.78
4.681401,5.81
4.783171,6.78
4.884824,6.78
4.986461,6.78
5.089416,6.78
5.191727,6.78
5.293904,6.78
5.395007,6.78
5.495751,6.78
5.596957,6.78
5.698769,6.78
5.801312,6.78
5.902181,6.78
6.002404,6.78
6.104492,6.78
6.205233,6.78
6.305569,6.78
6.408813,6.78
6.510448,6.78
6.613577,6.78
6.715266,6.78
6.816125,6.78
6.917221,6.78
7.018225,6.78
7.118911,6.78
7.219733,6.78
7.322604,6.78
7.424441,6.78
7.526249,6.78
7.628323,6.78
7.728681,6.78
7.830587,6.78
7.931483,6.78
8.034586,6.78
8.136104,6.78
8.237157,6.78
8.337895,6.78
8.440395,6.78
8.542150,6.78
8.642610,6.78
8.743886,6.78
8.846437,6.78
8.948839,6.78
9.050335,6.78
9.151686,6.78
9.253022,6.78
9.354511,6.78
9.457371,6.78
9.559452,6.78
9.662205,6.78
9.763313,6.78
9.864409,6.78
9.966557,5.81
10.068225,6.78
10.169613,5.81
10.272141,5.81
10.374145,5.81
10.474388,6.78
10.576745,6.78
10.678125,6.78
10.778313,6.78
10.879716,6.78
10.981736,6.78
11.083048,6.78
11.184807,6.78
11.286381,6.78
11.389203,6.78
11.490792,6.78
11.592900,6.78
11.694183,6.78
11.796040,6.78
11.896374,5.81
11.998144,6.78
12.098818,6.78
12.201205,6.78
12.301899,6.78
12.402700,6.78
12.505387,6.78
12.607532,6.78
12.710265,6.78
12.812119,6.78
12.912793,6.78
13.014796,6.78
13.116063,6.78
13.218258,6.78
13.318424,6.78
13.420698,6.78
13.522192,6.78
13.622745,6.78
13.724675,6.78
13.826242,6.78
13.928003,6.78
14.029364,6.78
14.132412,6.78
14.234531,6.78
14.335705,6.78
14.437718,6.78
14.539545,6.78
14.641110,6.78
14.741863,6.78
14.842741,6.78
14.944258,6.78
15.045481,6.78
15.147374,6.78
15.250302,6.78
15.352506,6.78
15.454499,6.78
15.555742,6.78
15.658037,5.81
15.758558,6.78
15.859834,6.78
15.961848,6.78
16.064148,6.78
16.165394,6.78
16.268178,6.78
16.368949,6.78
16.469626,6.78
16.570836,6.78
16.671977,6.78
16.773154,6.78
16.874819,6.78
16.976199,6.78
17.077934,6.78
17.179264,6.78
17.281178,6.78
17.381524,6.78
17.483418,6.78
17.585327,6.78
17.688098,6.78
17.790006,6.78
17.891378,6.78
17.992357,6.78
18.094607,6.78
18.196633,6.78
18.298791,6.78
18.400141,6.78
18.501887,6.78
18.603125,6.78
18.703855,6.78
18.804677,5.81
18.906367,5.81
19.009482,5.81
19.110930,6.78
19.212176,6.78
19.313058,6.78
19.414532,5.81
19.516106,6.78
19.616481,6.78
19.718270,6.78
19.818978,6.78
19.920670,6.78
20.023144,6.78
20.123629,5.81
20.224135,6.78
20.325722,6.78
20.426958,6.78
20.527468,6.78
20.628729,6.78
20.730400,6.78
20.831408,6.78
20.933907,6.78
21.034851,6.78
21.135622,6.78
21.238408,6.78
21.340216,6.78
21.441309,6.78
21.542768,6.78
21.644435,6.78
21.746188,6.78
21.847818,6.78
21.948362,6.78
22.050344,6.78
22.152365,6.78
22.253806,6.78
22.355391,6.78
22.456689,6.78
22.558658,6.78
22.660687,6.78
22.762232,6.78
22.864061,6.78
22.966356,6.78
23.069067,6.78
23.170257,6.78
23.272687,6.78
23.373818,5.81
23.474517,5.81
23.575396,6.78
23.677949,6.78
23.780151,6.78
23.881575,6.78
23.984346,6.78
24.086533,6.78
24.188158,6.78
24.289219,6.78
24.391205,6.78
24.492871,6.78
24.594397,6.78
24.697267,6.78
24.798784,6.78
24.900175,6.78
25.001710,6.78
25.103359,6.78
25.205176,6.78
25.306439,6.78
25.409513,6.78
25.512365,6.78
25.613395,6.78
25.715644,6.78
25.817735,6.78
25.919042,6.78
26.020199,6.78
26.122143,6.78
26.222293,6.78
26.322660,6.78
26.423645,6.78
26.524572,6.78
26.625555,6.78
26.726993,6.78
26.827798,6.78
26.928786,6.78
27.031338,6.78
27.133988,6.78
27.234998,6.78
27.336321,6.78
27.438086,6.78
27.538714,6.78
27.639747,6.78
27.741202,5.81
27.842470,5.81
27.943253,6.78
28.044026,6.78
28.145910,6.78
28.248082,6.78
28.349933,6.78
28.452412,6.78
28.553316,5.81
28.654102,6.78
28.754628,6.78
28.857261,5.81
28.957848,6.78
29.060133,6.78
29.161845,6.78
29.262794,6.78
29.364377,6.78
29.465624,6.78
29.567314,6.78
29.668772,6.78
29.770410,6.78
29.871716,6.78
29.973068,6.78
30.073674,6.78
30.174855,5.81
30.275874,6.78
30.378084,6.78
