time,I
0.023324,3.88
0.124541,3.88
0.225039,4.84
0.326301,3.88
0.427468,3.88
0.528576,3.88
0.629357,3.88
0.730027,4.84
0.832348,4.84
0.933666,4.84
1.034223,4.84
1.136606,4.84
1.237204,3.88
1.338099,3.88
1.439894,3.88
1.541983,4.84
1.642947,4.84
1.745123,4.84
1.846281,3.88
1.947894,3.88
2.050341,3.88
2.152854,3.88
2.252975,4.84
2.354443,4.84
2.455852,4.84
2.557502,4.84
2.658365,4.84
2.760341,3.88
2.861958,3.88
2.963343,3.88
3.064859,4.84
3.165113,3.88
3.266825,3.88
3.367597,4.84
3.468008,3.88
3.569633,3.88
3.671777,4.84
3.774218,4.84
3.875714,3.88
3.976568,3.88
4.078219,4.84
4.179374,4.84
4.280317,4.84
4.382128,4.84
4.487999,3.88
4.589591,3.88
4.690123,4.84
4.791397,4.84
4.891754,4.84
4.992424,4.84
5.094717,4.84
5.195291,4.84
5.296762,3.88
5.398730,4.84
5.499671,4.84
5.600831,3.88
5.701517,4.84
5.805770,4.84
5.906570,3.88
6.008349,3.88
6.110087,3.88
6.212562,3.88
6.313031,4.84
6.415735,4.84
6.516355,3.88
6.616976,4.84
6.718270,4.84
6.819151,3.88
6.920771,3.88
7.021955,3.88
7.122592,4.84
7.223479,4.84
7.325717,4.84
7.426456,4.84
7.527235,3.88
7.629865,4.84
7.730213,4.84
7.831186,4.84
7.932511,4.84
8.034655,4.84
8.134998,4.84
8.237080,4.84
8.339870,4.84
8.441999,4.84
8.542773,3.88
8.642991,3.88
8.745178,4.84
8.847014,4.84
8.948023,4.84
9.049901,4.84
9.150587,4.84
9.252631,4.84
9.353139,4.84
9.454114,3.88
9.555042,3.88
9.656633,4.84
9.757288,4.84
9.860392,4.84
9.961041,4.84
10.062051,3.88
10.164961,3.88
10.267984,3.88
10.368873,4.84
10.469976,4.84
10.571781,4.84
10.672876,4.84
10.773151,4.84
10.874149,4.84
10.975755,4.84
11.076112,4.84
11.177550,4.84
11.278570,4.84
11.379452,4.84
11.480111,4.84
11.581732,4.84
11.681822,3.88
11.782413,3.88
11.883998,4.84
11.984099,4.84
12.086768,4.84
12.187192,4.84
12.289019,4.84
12.390129,4.84
12.492368,4.84
12.592853,3.88
12.693941,3.88
12.794215,4.84
12.896454,4.84
12.997578,4.84
13.098904,4.84
13.200078,4.84
13.302535,4.84
13.403094,4.84
13.504654,4.84
13.605834,4.84
13.707013,3.88
13.808708,4.84
13.910037,4.84
14.013305,4.84
14.115146,4.84
14.218090,4.84
14.320328,4.84
14.422000,4.84
14.523860,4.84
14.624390,4.84
14.725589,3.88
14.826341,3.88
14.927479,3.88
15.028041,4.84
15.129023,4.84
15.230166,4.84
15.332914,4.84
15.434141,4.84
15.536041,4.84
15.637789,4.84
15.739016,4.84
15.841361,4.84
15.942694,4.84
16.043606,4.84
16.144475,4.84
16.245653,4.84
16.346445,4.84
16.447254,4.84
16.548786,4.84
16.649507,4.84
16.749873,4.84
16.850811,4.84
16.952863,4.84
17.053674,4.84
17.155734,4.84
17.258161,4.84
17.360410,4.84
17.461367,4.84
17.562956,4.84
17.664510,4.84
17.766077,4.84
17.867321,4.84
17.969213,4.84
18.070319,4.84
18.171776,4.84
18.272366,4.84
18.372958,4.84
18.473078,3.88
18.574768,3.88
18.675281,4.84
18.776824,4.84
18.877302,4.84
18.979537,4.84
19.081524,4.84
19.182197,4.84
19.284296,4.84
19.385741,4.84
19.486111,4.84
19.588618,4.84
19.689199,4.84
19.790757,4.84
19.892640,4.84
19.993867,4.84
20.095983,4.84
20.197942,4.84
20.299646,3.88
20.399735,4.84
20.501599,4.84
20.603704,4.84
20.704685,4.84
20.805555,4.84
20.906309,4.84
21.007527,4.84
21.108478,4.84
21.210154,4.84
21.311855,4.84
21.413657,4.84
21.514548,4.84
21.617097,4.84
21.718326,4.84
21.820655,4.84
21.921867,4.84
22.022842,4.84
22.124031,4.84
22.226069,4.84
22.327805,4.84
22.429252,4.84
22.531060,4.84
22.633021,4.84
22.733915,4.84
22.835874,4.84
22.936686,4.84
23.037582,4.84
23.139410,4.84
23.243078,3.88
23.344614,3.88
23.445389,4.84
23.546302,4.84
23.648046,4.84
23.749728,4.84
23.850942,4.84
23.954159,4.84
24.056905,4.84
24.158908,4.84
24.261544,4.84
24.362099,3.88
24.463112,4.84
24.565673,4.84
24.666020,4.84
24.766886,4.84
24.867380,4.84
24.968625,4.84
25.069094,4.84
25.169808,4.84
25.269912,4.84
25.369903,4.84
25.470647,4.84
25.571452,4.84
25.672289,4.84
25.772930,4.84
25.873213,4.84
25.974866,4.84
26.074811,4.84
26.175138,4.84
26.276019,4.84
26.376726,4.84
26.477370,4.84
26.578259,3.88
26.678878,4.84
26.780123,4.84
26.882025,4.84
26.983778,4.84
27.084320,4.84
27.185223,4.84
27.286456,4.84
27.387537,4.84
27.488901,4.84
27.589878,4.84
27.690453,4.84
27.791381,4.84
27.893121,4.84
27.996133,4.84
28.098150,4.84
28.199350,4.84
28.300466,4.84
28.401214,4.84
28.502602,4.84
28.603885,4.84
28.704320,4.84
28.805868,4.84
28.906153,4.84
29.008608,4.84
29.109305,4.84
29.211839,4.84
29.312842,4.84
29.414180,4.84
29.517124,4.84
29.618761,4.84
29.720541,4.84
29.821171,4.84
29.921957,4.84
30.022811,4.84
30.122955,4.84
30.223567,3.88
30.324526,4.84
30.424897,4.84
30.525767,4.84
30.626693,4.84
