time,I
0.017086,18.41
0.117877,18.41
0.218381,18.41
0.319389,18.41
0.420303,18.41
0.521601,18.41
0.622414,18.41
0.737356,19.38
0.838023,19.38
0.939952,18.41
1.040348,19.38
1.141303,19.38
1.243372,18.41
1.345575,18.41
1.446216,18.41
1.547612,18.41
1.648718,18.41
1.750733,18.41
1.851754,18.41
1.952834,18.41
2.054574,18.41
2.156595,18.41
2.258771,18.41
2.359636,18.41
2.461833,18.41
2.562538,18.41
2.664035,18.41
2.766824,18.41
2.867367,18.41
2.968393,18.41
3.069408,18.41
3.171280,18.41
3.272111,18.41
3.374342,18.41
3.475666,18.41
3.577051,18.41
3.679371,18.41
3.781696,18.41
3.882958,18.41
3.984875,18.41
4.087080,18.41
4.190213,18.41
4.292048,18.41
4.394729,18.41
4.495494,18.41
4.596746,18.41
4.698027,18.41
4.800796,18.41
4.901866,18.41
5.002151,18.41
5.104433,18.41
5.205704,18.41
5.307918,18.41
5.408710,18.41
5.510657,18.41
5.612709,19.38
5.713456,18.41
5.815181,18.41
5.918055,18.41
6.019856,18.41
6.119820,18.41
6.220725,18.41
6.322699,18.41
6.423824,18.41
6.525634,18.41
6.627402,18.41
6.729966,18.41
6.833551,18.41
6.934796,18.41
7.037769,18.41
7.139371,18.41
7.242231,18.41
7.343957,18.41
7.444244,18.41
7.547073,18.41
7.647884,19.38
7.750037,19.38
7.851451,18.41
7.952508,18.41
8.054626,18.41
8.156718,18.41
8.258353,18.41
8.360134,18.41
8.463260,19.38
8.564711,18.41
8.667234,18.41
8.768872,18.41
8.870147,18.41
8.971480,18.41
9.072846,18.41
9.173923,18.41
9.275390,18.41
9.376218,18.41
9.478669,18.41
9.579680,18.41
9.682137,18.41
9.783615,18.41
9.885318,18.41
9.986857,18.41
10.087560,18.41
10.191233,18.41
10.293589,18.41
10.395267,18.41
10.497736,18.41
10.599608,18.41
10.700378,18.41
10.802860,18.41
10.903928,18.41
11.004253,18.41
11.106988,18.41
11.209028,18.41
11.311187,18.41
11.412918,18.41
11.513885,18.41
11.615580,18.41
11.718077,18.41
11.819913,18.41
11.920807,18.41
12.021319,18.41
12.123199,18.41
12.225426,18.41
12.327346,18.41
12.429525,18.41
12.531137,18.41
12.633897,18.41
12.736019,18.41
12.838942,18.41
12.940530,18.41
13.042112,18.41
13.144328,18.41
13.247144,18.41
13.348346,18.41
13.451396,18.41
13.552953,18.41
13.654694,18.41
13.755608,18.41
13.855871,18.41
13.957766,18.41
14.058501,18.41
14.160913,18.41
14.262304,18.41
14.365401,18.41
14.466452,19.38
14.567961,18.41
14.669070,18.41
14.770389,18.41
14.871901,18.41
14.972026,18.41
15.074043,18.41
15.176738,18.41
15.277867,18.41
15.379447,18.41
15.480721,18.41
15.582712,18.41
15.684972,18.41
15.786923,18.41
15.887394,18.41
15.989430,18.41
16.090513,18.41
16.192174,18.41
16.294489,18.41
16.396647,18.41
16.498555,18.41
16.599430,18.41
16.700783,18.41
16.801727,18.41
16.903203,18.41
17.006286,18.41
17.107993,18.41
17.209467,18.41
17.311337,18.41
17.412818,18.41
17.513737,18.41
17.615597,18.41
17.717795,18.41
17.818919,18.41
17.920895,18.41
18.021955,18.41
18.122586,18.41
18.224187,18.41
18.327226,18.41
18.428389,18.41
18.529205,18.41
18.630356,18.41
18.731443,18.41
18.833733,18.41
18.934563,18.41
19.037199,18.41
19.139258,18.41
19.242704,18.41
19.344909,18.41
19.446797,18.41
19.548335,18.41
19.651061,18.41
19.753796,18.41
19.855468,18.41
19.957915,18.41
20.059232,18.41
20.160423,18.41
20.262817,18.41
20.364876,18.41
20.465978,18.41
20.567489,18.41
20.669045,18.41
20.771613,18.41
20.872817,18.41
20.973983,18.41
21.074573,18.41
21.176244,18.41
21.278193,18.41
21.379313,18.41
21.482039,18.41
21.583412,18.41
21.686125,18.41
21.788168,18.41
21.890645,18.41
21.992307,18.41
22.094889,18.41
22.195842,18.41
22.297783,18.41
22.399237,18.41
22.502092,18.41
22.605409,18.41
22.707097,19.38
22.808107,18.41
22.910319,18.41
23.011757,18.41
23.114278,18.41
23.215741,18.41
23.316818,18.41
23.418694,18.41
23.520032,18.41
23.621341,18.41
23.722579,18.41
23.823229,18.41
23.925067,18.41
24.026290,18.41
24.128398,18.41
