time,I
0.044795,40.70
0.145080,40.70
0.245755,39.73
0.346860,39.73
0.447114,40.70
0.548923,39.73
0.649763,39.73
0.750845,40.70
0.851838,40.70
0.952256,40.70
1.053289,40.70
1.155625,39.73
1.265333,40.70
1.367233,40.70
1.469664,40.70
1.570542,40.70
1.672940,40.70
1.773691,40.70
1.874435,40.70
1.976850,40.70
2.079030,40.70
2.180301,39.73
2.283046,39.73
2.385295,40.70
2.488186,40.70
2.589763,40.70
2.690540,40.70
2.792011,40.70
2.892853,40.70
2.993741,40.70
3.094850,39.73
3.196507,39.73
3.298870,40.70
3.401360,40.70
3.502883,40.70
3.604459,40.70
3.705544,40.70
3.806445,40.70
3.909013,40.70
4.009840,40.70
4.111441,40.70
4.213231,40.70
4.314969,40.70
4.415780,40.70
4.517679,40.70
4.618846,40.70
4.720912,40.70
4.822814,40.70
4.924920,40.70
5.025492,40.70
5.127218,40.70
5.229873,40.70
5.332608,40.70
5.433274,40.70
5.536421,40.70
5.638139,39.73
5.739586,39.73
5.841193,40.70
5.943740,40.70
6.045622,40.70
6.148335,40.70
6.250026,40.70
6.351007,40.70
6.452944,39.73
6.553251,40.70
6.654563,39.73
6.755876,39.73
6.857491,40.70
6.958407,40.70
7.059586,40.70
7.162126,40.70
7.264531,40.70
7.366123,40.70
7.468881,40.70
7.569615,40.70
7.671691,40.70
7.773615,40.70
7.875009,40.70
7.975418,40.70
8.077587,40.70
8.179157,40.70
8.280842,40.70
8.381770,40.70
8.482470,40.70
8.583797,40.70
8.685916,40.70
8.786160,39.73
8.888952,39.73
8.990060,40.70
9.091901,40.70
9.193661,40.70
9.294511,40.70
9.396617,40.70
9.499547,40.70
9.601299,40.70
9.704177,40.70
9.806109,40.70
9.906439,40.70
10.007779,39.73
10.116222,40.70
10.217983,40.70
10.319222,40.70
10.421127,40.70
10.522454,40.70
10.625123,40.70
10.728048,40.70
10.830247,40.70
10.933286,40.70
11.036160,40.70
11.139593,40.70
11.241491,40.70
11.343705,40.70
11.445487,40.70
11.547256,40.70
11.648864,40.70
11.750801,40.70
11.852729,39.73
11.954238,39.73
12.056054,39.73
12.157943,39.73
12.258861,40.70
12.359980,40.70
12.461479,40.70
12.564183,39.73
12.670359,40.70
12.772298,40.70
12.873699,40.70
12.974892,40.70
13.076173,40.70
13.177667,39.73
13.278900,40.70
13.380327,40.70
13.481239,40.70
13.582483,40.70
13.683546,40.70
13.784441,40.70
13.885373,40.70
13.987157,40.70
14.088386,40.70
14.189479,40.70
14.290692,40.70
14.391109,40.70
14.491679,40.70
14.593358,40.70
14.694583,40.70
14.795715,40.70
14.896342,40.70
14.998870,40.70
15.099047,40.70
15.198950,40.70
15.299252,40.70
15.400732,40.70
15.501390,40.70
15.602738,40.70
15.703592,40.70
15.803737,39.73
15.904807,39.73
16.005191,40.70
16.106704,40.70
16.207162,40.70
16.308659,40.70
16.409458,40.70
16.510360,40.70
16.612913,40.70
16.715235,40.70
16.817260,40.70
16.920144,40.70
17.021864,40.70
17.124424,40.70
17.225934,40.70
17.326236,40.70
17.428841,40.70
17.530214,40.70
17.632604,40.70
17.733249,40.70
17.835888,40.70
17.936953,40.70
18.038689,40.70
18.140771,40.70
18.241881,40.70
18.344193,40.70
18.445213,40.70
18.547242,40.70
18.648961,40.70
18.751448,40.70
18.853073,40.70
18.954736,40.70
19.057297,40.70
19.158304,39.73
19.272746,40.70
19.373705,40.70
19.475164,40.70
19.576294,40.70
19.677699,40.70
19.778716,40.70
19.879445,40.70
19.981493,40.70
20.083446,40.70
20.185418,40.70
20.288086,40.70
20.390056,40.70
20.491229,40.70
20.593354,40.70
20.694996,40.70
20.795406,40.70
20.896431,40.70
20.997952,40.70
21.098916,39.73
21.200534,40.70
21.302277,40.70
21.404609,40.70
21.506130,40.70
21.608308,40.70
21.709892,40.70
21.811720,40.70
21.913564,40.70
22.015008,40.70
22.115765,40.70
22.217267,40.70
22.319784,40.70
22.424953,39.73
22.526202,39.73
22.629068,40.70
22.730309,40.70
22.831769,40.70
22.933555,40.70
23.035934,40.70
23.137440,40.70
23.239912,40.70
23.340440,39.73
23.441869,39.73
23.545674,40.70
23.646422,40.70
23.749207,40.70
23.850900,40.70
23.953367,40.70
24.055647,40.70
24.157293,40.70
24.258962,39.73
24.360521,39.73
24.461667,39.73
24.562588,40.70
24.664037,40.70
24.765383,40.70
24.866465,40.70
24.968470,40.70
25.069820,40.70
25.171262,40.70
25.273498,40.70
25.375795,40.70
25.478262,40.70
25.580982,40.70
25.682367,40.70
25.783649,40.70
25.884999,40.70
25.986710,40.70
26.089114,40.70
26.191253,40.70
26.294108,40.70
26.395898,40.70
26.496583,40.70
26.598138,40.70
26.701497,40.70
26.804378,40.70
26.905658,40.70
27.008749,40.70
27.110122,40.70
27.211241,40.70
27.312988,40.70
27.414145,40.70
27.516571,40.70
27.618569,40.70
27.721281,39.73
27.827078,40.70
27.929521,40.70
28.032189,40.70
28.133693,40.70
28.234618,40.70
28.337167,40.70
28.438142,39.73
28.541082,39.73
28.643154,40.70
28.744391,39.73
28.845614,39.73
28.947127,40.70
29.048776,40.70
29.150262,40.70
29.252866,40.70
29.354042,39.73
29.454444,40.70
29.556774,40.70
29.658231,40.70
29.759919,39.73
29.862203,39.73
29.963572,40.70
30.064698,40.70
30.165715,40.70
30.266798,40.70
