time,I
0.027589,36.82
0.128250,36.82
0.228705,36.82
0.329121,36.82
0.430768,36.82
0.532364,36.82
0.632763,36.82
0.734058,36.82
0.835054,36.82
0.936294,36.82
1.038059,36.82
1.140395,36.82
1.241178,36.82
1.343954,36.82
1.446654,36.82
1.549007,36.82
1.650835,36.82
1.753058,36.82
1.854202,36.82
1.955630,36.82
2.057051,36.82
2.159929,36.82
2.263266,36.82
2.365162,36.82
2.467189,36.82
2.569183,36.82
2.670404,36.82
2.773705,36.82
2.874871,36.82
2.976292,36.82
3.077877,36.82
3.179547,36.82
3.280445,36.82
3.381631,36.82
3.484014,36.82
3.586496,36.82
3.687068,36.82
3.789351,36.82
3.890696,36.82
3.992555,36.82
4.093427,36.82
4.194211,36.82
4.295696,36.82
4.396489,36.82
4.498009,36.82
4.600705,36.82
4.703055,36.82
4.805178,36.82
4.906492,36.82
5.008618,36.82
5.109583,36.82
5.211783,36.82
5.313846,36.82
5.415358,36.82
5.517784,36.82
5.621232,36.82
5.722802,36.82
5.825821,36.82
5.927729,36.82
6.029409,36.82
6.131992,36.82
6.234629,36.82
6.336397,36.82
6.437659,36.82
6.538161,36.82
6.639484,36.82
6.741419,36.82
6.843798,36.82
6.945142,36.82
7.047628,36.82
7.148714,36.82
7.250442,36.82
7.352031,36.82
7.453222,36.82
7.554853,36.82
7.657213,36.82
7.758553,36.82
7.860418,36.82
7.961515,36.82
8.062729,36.82
8.164286,36.82
8.266370,36.82
8.367919,36.82
8.469851,36.82
8.573132,36.82
8.674570,36.82
8.776403,36.82
8.877867,36.82
8.980660,36.82
9.082530,36.82
9.184691,36.82
9.285518,36.82
9.385775,36.82
9.485984,36.82
9.588084,36.82
9.689549,36.82
9.790770,36.82
9.892828,36.82
9.994569,36.82
10.096725,36.82
10.198555,36.82
10.299682,36.82
10.401105,36.82
10.504215,36.82
10.605715,36.82
10.708791,36.82
10.811128,36.82
10.913938,36.82
11.016210,36.82
11.118802,36.82
11.221224,36.82
11.322822,36.82
11.424828,36.82
11.527741,36.82
11.630077,36.82
11.732090,36.82
11.833577,36.82
11.934419,36.82
12.036722,36.82
12.138758,36.82
12.240836,36.82
12.343098,36.82
12.445091,36.82
12.546743,36.82
12.649197,36.82
12.750829,36.82
12.853412,36.82
12.954558,36.82
13.055188,36.82
13.156886,36.82
13.258148,36.82
13.360887,36.82
13.463342,36.82
13.564323,36.82
13.667275,36.82
13.769152,36.82
13.870424,36.82
13.972064,36.82
14.073585,36.82
14.175370,36.82
14.277006,36.82
14.378376,36.82
14.480204,36.82
14.582757,36.82
14.685267,36.82
14.786006,36.82
14.887650,36.82
14.989158,36.82
15.090386,36.82
15.192677,36.82
15.293236,36.82
15.394246,36.82
15.496763,36.82
15.598419,36.82
15.700757,36.82
15.803945,36.82
15.905493,36.82
16.007662,36.82
16.109747,36.82
16.212604,36.82
16.313322,36.82
16.415431,36.82
16.517112,36.82
16.620050,36.82
16.721738,36.82
16.822682,36.82
16.925026,36.82
17.026495,36.82
17.128845,36.82
17.231459,36.82
17.331973,36.82
17.433579,36.82
17.535953,36.82
17.637445,36.82
17.740290,36.82
17.842494,36.82
17.943355,36.82
18.045191,36.82
18.147710,36.82
18.249218,36.82
18.352033,36.82
18.454950,36.82
18.557533,36.82
18.659972,36.82
18.761245,36.82
18.864106,36.82
18.965678,36.82
19.066155,36.82
19.168110,36.82
19.270595,36.82
19.372999,36.82
19.475767,36.82
19.578077,36.82
19.680359,36.82
19.781253,36.82
19.882766,36.82
19.984294,36.82
20.085695,37.79
20.186950,36.82
20.288505,36.82
20.390405,36.82
20.492501,36.82
20.593763,36.82
20.695460,36.82
20.796799,36.82
20.900204,36.82
21.002025,36.82
21.105084,36.82
21.206814,36.82
21.309225,36.82
21.411656,36.82
21.512805,36.82
21.615352,36.82
21.716949,36.82
21.818496,36.82
21.919399,36.82
22.020081,36.82
22.121880,36.82
22.224044,36.82
22.326714,36.82
22.429710,36.82
22.532597,36.82
22.634886,36.82
22.736135,36.82
22.838554,36.82
22.940860,36.82
23.043427,36.82
23.145028,36.82
23.246737,36.82
23.349117,36.82
23.450250,36.82
23.552963,36.82
23.655955,36.82
23.757244,36.82
23.859094,36.82
23.961603,36.82
24.061935,36.82
24.164010,37.79
24.264517,36.82
24.366454,36.82
24.468281,36.82
24.570624,36.82
24.673032,36.82
24.774870,36.82
24.876227,36.82
24.976826,36.82
25.078722,36.82
25.179132,37.79
25.281100,37.79
25.382047,36.82
25.483065,36.82
25.584867,36.82
25.686838,37.79
25.788772,36.82
25.890685,36.82
25.992694,36.82
26.093891,36.82
26.196748,36.82
26.300076,36.82
26.401249,36.82
26.510685,37.79
26.611284,37.79
26.711937,36.82
26.814666,36.82
26.915689,36.82
27.016494,36.82
27.117376,36.82
27.219391,36.82
27.321962,36.82
27.424706,36.82
27.528183,36.82
27.630538,36.82
27.731459,36.82
27.832963,36.82
27.935439,36.82
28.037238,36.82
28.138077,36.82
28.240305,36.82
28.343071,36.82
28.444921,36.82
28.547090,36.82
28.647989,36.82
28.749406,36.82
28.850590,36.82
28.952447,36.82
29.053593,36.82
29.154356,36.82
29.255675,36.82
29.356970,36.82
29.458386,36.82
29.561104,36.82
29.664043,37.79
29.767109,37.79
29.868139,36.82
29.969705,36.82
30.071852,36.82
30.173810,36.82
30.277058,36.82
30.379754,36.82
30.480956,37.79
30.582291,36.82
