time,I
0.064287,55.23
0.166078,55.23
0.267461,56.20
0.368417,56.20
0.469410,56.20
0.570089,56.20
0.670290,56.20
0.771731,56.20
0.872958,56.20
0.975442,56.20
1.076759,56.20
1.179532,56.20
1.281445,56.20
1.383140,56.20
1.484623,56.20
1.585784,56.20
1.687649,56.20
1.789115,56.20
1.890107,56.20
2.005593,56.20
2.106631,56.20
2.208543,56.20
2.311390,56.20
2.414306,56.20
2.516555,56.20
2.618055,56.20
2.720025,56.20
2.821818,56.20
2.924330,56.20
3.025562,56.20
3.127221,56.20
3.228690,56.20
3.331834,56.20
3.434670,56.20
3.536714,56.20
3.639534,56.20
3.741723,56.20
3.843993,56.20
3.945325,56.20
4.047042,56.20
4.147934,56.20
4.248902,56.20
4.350065,56.20
4.452454,56.20
4.553786,56.20
4.655439,56.20
4.758293,56.20
4.860091,56.20
4.960609,56.20
5.061479,56.20
5.163013,56.20
5.263850,56.20
5.364683,56.20
5.466562,56.20
5.568503,56.20
5.671257,56.20
5.773810,56.20
5.876728,56.20
5.979211,56.20
6.079649,56.20
6.180775,56.20
6.283532,56.20
6.385683,56.20
6.487446,56.20
6.589546,56.20
6.691106,56.20
6.792370,56.20
6.894030,56.20
6.995032,56.20
7.095615,56.20
7.198158,56.20
7.300590,56.20
7.402387,56.20
7.505146,56.20
7.607667,56.20
7.709964,56.20
7.811287,56.20
7.912720,56.20
8.014238,56.20
8.116010,56.20
8.217698,56.20
8.318689,56.20
8.420152,56.20
8.520633,56.20
8.621808,56.20
8.723595,56.20
8.824991,56.20
8.927430,56.20
9.028930,56.20
9.129899,56.20
9.231976,56.20
9.332882,56.20
9.434123,56.20
9.535087,56.20
9.635690,56.20
9.737225,56.20
9.839488,56.20
9.941693,56.20
10.044872,56.20
10.146147,56.20
10.248887,56.20
10.349562,56.20
10.452321,56.20
10.554961,56.20
10.656836,56.20
10.757968,56.20
10.859330,56.20
10.960878,56.20
11.062111,56.20
11.162858,56.20
11.263845,56.20
11.364964,56.20
11.466184,56.20
11.568208,56.20
11.670260,56.20
11.773126,56.20
11.874896,56.20
11.976800,56.20
12.078234,56.20
12.179475,56.20
12.283414,56.20
12.385459,56.20
12.488610,56.20
12.591436,56.20
12.692843,56.20
12.794263,56.20
12.897241,56.20
12.999951,56.20
13.100978,56.20
13.202936,56.20
13.303941,56.20
13.406138,56.20
13.507819,56.20
13.609175,56.20
13.710814,56.20
13.812205,56.20
13.913302,56.20
14.015185,56.20
14.116420,56.20
14.218108,56.20
14.319357,56.20
14.420686,56.20
14.523587,56.20
14.626653,56.20
14.728830,56.20
14.830982,56.20
14.932640,56.20
15.034055,56.20
15.136406,56.20
15.238931,56.20
15.340219,56.20
15.441096,56.20
15.542848,56.20
15.644910,56.20
15.746939,56.20
15.848569,56.20
15.951276,56.20
16.054412,56.20
16.155318,56.20
16.257104,56.20
16.358755,56.20
16.460430,56.20
16.561419,57.17
16.663625,57.17
16.764910,56.20
16.867418,56.20
16.970334,56.20
17.072719,56.20
17.175222,56.20
17.277787,56.20
17.380087,56.20
17.480947,56.20
17.581827,56.20
17.683610,56.20
17.786854,56.20
17.888110,56.20
17.989555,56.20
18.090826,56.20
18.192494,56.20
18.294187,56.20
18.396292,56.20
18.497595,56.20
18.600509,56.20
18.701560,56.20
18.803277,56.20
18.904638,56.20
19.006612,56.20
19.108833,56.20
19.210257,56.20
19.312667,56.20
19.415029,56.20
19.516542,56.20
19.619226,56.20
19.720996,56.20
19.822625,56.20
19.924706,56.20
20.025966,56.20
20.127949,56.20
20.228369,56.20
20.330075,56.20
20.432106,56.20
20.532737,56.20
20.635322,56.20
20.736411,56.20
20.837993,56.20
20.938688,56.20
21.040005,56.20
21.140261,56.20
21.240628,56.20
21.341541,56.20
21.442952,56.20
21.543508,56.20
21.644152,56.20
21.744126,56.20
21.844595,56.20
21.945377,56.20
22.047924,56.20
22.150575,56.20
22.251870,56.20
22.353180,56.20
22.454986,56.20
22.556794,56.20
22.658811,56.20
22.761094,56.20
22.863507,56.20
22.965143,56.20
23.065724,56.20
23.168889,56.20
23.270984,56.20
23.372430,56.20
23.475233,56.20
23.578167,56.20
23.679658,56.20
23.780786,56.20
23.881579,56.20
23.983674,56.20
24.085063,56.20
24.186637,56.20
24.288539,56.20
24.390144,56.20
24.490403,56.20
24.591984,56.20
24.693627,56.20
24.795789,56.20
24.898184,56.20
24.999718,56.20
25.101888,56.20
25.202675,56.20
25.304541,56.20
25.407198,56.20
25.508689,56.20
25.611051,56.20
25.713255,56.20
25.815154,56.20
25.916386,56.20
26.017892,56.20
26.119094,56.20
26.219627,56.20
26.322291,56.20
26.424207,56.20
26.525340,56.20
26.627899,56.20
26.728822,56.20
26.830132,56.20
26.932616,56.20
27.033306,56.20
27.135978,56.20
27.238364,56.20
27.339666,56.20
27.441036,56.20
27.542362,56.20
27.644777,56.20
27.747394,56.20
27.850005,56.20
27.951062,56.20
28.051925,56.20
28.152640,56.20
28.253579,56.20
28.356497,56.20
28.458061,56.20
28.559005,56.20
28.660112,56.20
28.761308,56.20
28.863482,56.20
28.965122,56.20
29.067683,56.20
29.170222,56.20
29.272613,56.20
29.375204,56.20
29.476558,56.20
29.579572,56.20
29.681430,56.20
29.784157,56.20
29.884857,56.20
29.985859,56.20
30.088336,56.20
30.189839,56.20
30.291751,56.20
30.392618,56.20
