time,I
0.003654,14.53
0.107074,14.53
0.207490,14.53
0.308755,14.53
0.410171,14.53
0.510954,14.53
0.611698,14.53
0.713208,14.53
0.814146,14.53
0.914993,14.53
1.016108,14.53
1.118685,14.53
1.221258,14.53
1.322144,14.53
1.423015,14.53
1.523590,14.53
1.626836,14.53
1.729308,14.53
1.830909,14.53
1.933429,14.53
2.036448,14.53
2.139235,14.53
2.240333,14.53
2.342462,14.53
2.444131,14.53
2.545458,14.53
2.647098,14.53
2.749238,14.53
2.850911,14.53
2.952499,14.53
3.054338,14.53
3.156616,14.53
3.258758,14.53
3.360009,14.53
3.461519,14.53
3.564358,14.53
3.666071,13.57
3.766967,13.57
3.868265,14.53
3.970251,14.53
4.070887,14.53
4.173683,14.53
4.274776,14.53
4.377737,14.53
4.479842,14.53
4.581983,14.53
4.683445,14.53
4.785398,14.53
4.887254,14.53
4.988106,14.53
5.088955,14.53
5.189914,14.53
5.292477,14.53
5.394372,14.53
5.496016,14.53
5.597281,14.53
5.700062,14.53
5.802271,14.53
5.902855,14.53
6.004512,14.53
6.106013,14.53
6.206758,14.53
6.309311,14.53
6.411339,14.53
6.511806,14.53
6.613035,14.53
6.714939,14.53
6.816428,14.53
6.918029,14.53
7.018729,13.57
7.119429,14.53
7.221469,14.53
7.322571,14.53
7.425395,14.53
7.526328,14.53
7.627005,14.53
7.728563,14.53
7.830985,14.53
7.932319,14.53
8.033848,14.53
8.134822,14.53
8.237289,14.53
8.338785,14.53
8.439906,14.53
8.541196,14.53
8.641739,14.53
8.744013,14.53
8.846527,14.53
8.949079,14.53
9.050148,14.53
9.151076,14.53
9.253333,14.53
9.353538,14.53
9.455086,14.53
9.555657,14.53
9.656896,14.53
9.758740,14.53
9.860303,14.53
9.962351,14.53
10.063546,14.53
10.165974,14.53
10.267688,14.53
10.369817,14.53
10.470987,14.53
10.573099,14.53
10.674439,14.53
10.776098,14.53
10.877602,14.53
10.978873,14.53
11.079980,14.53
11.181438,14.53
11.283135,14.53
11.385058,14.53
11.486771,14.53
11.588131,14.53
11.689813,14.53
11.790717,14.53
11.891678,14.53
11.993885,14.53
12.094675,13.57
12.196932,13.57
12.298608,14.53
12.400230,14.53
12.502075,14.53
12.603158,14.53
12.704557,14.53
12.806314,14.53
12.908645,14.53
13.011453,14.53
13.113465,14.53
13.216326,14.53
13.317885,14.53
13.419154,14.53
13.520065,14.53
13.621419,14.53
13.723852,14.53
13.825395,14.53
13.926432,14.53
14.027000,14.53
14.129226,14.53
14.230108,14.53
14.331843,14.53
14.434743,14.53
14.536088,14.53
14.636896,14.53
14.738881,14.53
14.840335,14.53
14.940904,14.53
15.042856,14.53
15.144537,14.53
15.245786,14.53
15.348981,14.53
15.449836,14.53
15.550887,14.53
15.652366,14.53
15.754281,14.53
15.856095,14.53
15.956546,14.53
16.057623,14.53
16.158462,14.53
16.258581,14.53
16.359838,14.53
16.461930,14.53
16.563463,14.53
16.666288,14.53
16.766909,13.57
16.871502,14.53
16.974060,14.53
17.074557,14.53
17.177538,14.53
17.279175,14.53
17.379773,13.57
17.481346,14.53
17.582717,14.53
17.684173,14.53
17.785142,14.53
17.887009,14.53
17.988301,14.53
18.089445,14.53
18.193116,14.53
18.294745,13.57
18.396728,14.53
18.498788,14.53
18.601556,14.53
18.703501,14.53
18.804557,14.53
18.906716,14.53
19.008181,13.57
19.108936,13.57
19.211126,13.57
19.312813,14.53
19.413786,14.53
19.514962,14.53
19.617776,14.53
19.719325,14.53
19.822019,14.53
19.924252,14.53
20.024841,14.53
20.126882,14.53
20.228580,14.53
20.330720,14.53
20.432567,14.53
20.534608,14.53
20.637332,14.53
20.738645,14.53
20.841494,14.53
20.942758,14.53
21.043952,14.53
21.145869,14.53
21.247323,14.53
21.349345,14.53
21.451024,14.53
21.552156,14.53
21.653745,14.53
21.754755,14.53
21.855895,14.53
21.957231,14.53
22.058079,14.53
22.158552,14.53
22.259375,14.53
22.359100,14.53
22.459561,14.53
22.560831,14.53
22.662722,14.53
22.764177,14.53
22.865301,14.53
22.968617,14.53
23.070670,14.53
23.173433,14.53
23.275094,14.53
23.377325,14.53
23.479237,14.53
23.579933,14.53
23.681401,14.53
23.782207,14.53
23.884509,14.53
23.986714,14.53
24.088146,14.53
24.190547,14.53
24.292354,13.57
24.393089,14.53
24.493703,14.53
24.594933,14.53
24.695475,14.53
24.796564,14.53
24.898791,14.53
25.000025,13.57
25.101380,13.57
25.202236,14.53
25.303006,13.57
25.403834,13.57
25.505457,13.57
25.608369,14.53
25.710496,14.53
25.812400,14.53
25.914584,14.53
26.016091,14.53
26.117551,14.53
26.220039,14.53
26.322538,14.53
26.424184,14.53
26.526555,14.53
26.628972,14.53
26.730840,14.53
26.832372,14.53
26.932956,14.53
27.034328,14.53
27.134468,14.53
27.237810,14.53
27.340770,14.53
27.442931,13.57
27.543643,14.53
27.646417,14.53
27.749165,14.53
27.850421,14.53
27.951100,14.53
28.053812,14.53
28.156093,14.53
28.257167,14.53
28.357820,14.53
28.458778,14.53
28.559352,13.57
28.660126,13.57
28.761716,13.57
28.862255,14.53
28.963441,14.53
29.066910,14.53
29.169836,14.53
29.270806,14.53
29.373477,14.53
29.475715,14.53
29.577786,14.53
29.679396,14.53
29.780426,14.53
29.881487,14.53
29.983698,14.53
30.085507,14.53
