time,I
0.082347,11.63
0.182945,10.66
0.283718,11.63
0.384438,11.63
0.484656,11.63
0.585244,10.66
0.686480,10.66
0.787506,10.66
0.887405,11.63
0.987924,11.63
1.090519,11.63
1.192645,11.63
1.295018,11.63
1.397211,10.66
1.498359,10.66
1.600947,10.66
1.702198,11.63
1.804090,11.63
1.906026,11.63
2.008049,11.63
2.109596,10.66
2.211840,10.66
2.314031,11.63
2.415350,11.63
2.517394,11.63
2.620057,10.66
2.720705,11.63
2.822425,11.63
2.923660,10.66
3.025457,11.63
3.126270,11.63
3.227427,11.63
3.328477,11.63
3.429672,11.63
3.531204,11.63
3.632267,11.63
3.735230,11.63
3.837079,11.63
3.938106,11.63
4.040268,11.63
4.141234,11.63
4.243158,11.63
4.356780,10.66
4.458973,10.66
4.559971,11.63
4.661031,10.66
4.764037,10.66
4.865097,11.63
4.967128,11.63
5.068493,11.63
5.170468,11.63
5.271782,11.63
5.373117,11.63
5.475899,11.63
5.577673,11.63
5.677681,10.66
5.778052,10.66
5.880998,11.63
5.982403,11.63
6.085913,11.63
6.188884,11.63
6.291338,11.63
6.392600,11.63
6.492987,11.63
6.594002,11.63
6.696046,11.63
6.797247,11.63
6.900086,11.63
7.001585,11.63
7.102625,11.63
7.207954,10.66
7.310948,10.66
7.413151,10.66
7.514769,11.63
7.617151,11.63
7.719853,11.63
7.821958,11.63
7.923213,11.63
8.024233,11.63
8.126712,11.63
8.227612,11.63
8.329385,11.63
8.430513,11.63
8.540925,10.66
8.643766,10.66
8.744734,11.63
8.846426,11.63
8.947903,11.63
9.049398,10.66
9.150303,11.63
9.251529,11.63
9.353054,11.63
9.455986,11.63
9.557559,11.63
9.658541,11.63
9.759377,10.66
9.859736,10.66
9.961227,11.63
10.062593,11.63
10.163599,11.63
10.264932,11.63
10.367975,11.63
10.469495,11.63
10.570864,11.63
10.672948,11.63
10.774643,11.63
10.875621,11.63
10.976301,11.63
11.077493,11.63
11.178975,11.63
11.281371,11.63
11.383246,11.63
11.485254,11.63
11.588007,10.66
11.689313,10.66
11.791968,10.66
11.893221,11.63
11.996220,11.63
12.098098,11.63
12.200277,11.63
12.301348,11.63
12.403985,11.63
12.506296,11.63
12.608003,11.63
12.710837,11.63
12.813818,10.66
12.914766,11.63
13.017149,11.63
13.118831,11.63
