time,I
0.075434,14.53
0.176007,14.53
0.277403,14.53
0.378102,14.53
0.478757,14.53
0.579661,14.53
0.680831,14.53
0.782428,14.53
0.883714,14.53
0.986674,14.53
1.088488,14.53
1.190418,14.53
1.291278,14.53
1.393736,14.53
1.495922,14.53
1.597297,14.53
1.698755,14.53
1.800341,14.53
1.903030,14.53
2.004759,14.53
2.106906,14.53
2.209752,14.53
2.311985,14.53
2.413363,14.53
2.515679,14.53
2.618845,14.53
2.720454,14.53
2.821626,14.53
2.924113,14.53
3.025426,14.53
3.126501,14.53
3.227754,14.53
3.329107,14.53
3.431671,14.53
3.534413,14.53
3.635971,14.53
3.737330,14.53
3.839693,14.53
3.941343,14.53
4.043782,14.53
4.145943,14.53
4.248216,14.53
4.350716,14.53
4.453252,14.53
4.554601,14.53
4.655717,14.53
4.758156,14.53
4.859073,14.53
4.959863,14.53
5.062889,14.53
5.165792,14.53
5.267811,14.53
5.370933,14.53
5.472219,14.53
5.573393,14.53
5.674490,14.53
5.775247,14.53
5.876222,14.53
5.977394,14.53
6.078840,14.53
6.181113,14.53
6.282753,14.53
6.383676,14.53
6.486083,14.53
6.588070,14.53
6.690251,14.53
6.791541,14.53
6.894681,14.53
6.996394,14.53
7.098504,14.53
7.200494,14.53
7.302858,14.53
7.406195,14.53
7.508168,14.53
7.609065,14.53
7.709945,14.53
7.811670,14.53
7.913213,14.53
8.014454,14.53
8.116666,14.53
8.219548,14.53
8.321046,14.53
8.423758,14.53
8.525435,14.53
8.627017,14.53
8.729191,14.53
8.830693,14.53
8.933757,14.53
9.035894,14.53
9.138101,14.53
9.239053,14.53
9.340513,14.53
9.442387,14.53
9.543989,14.53
9.645594,14.53
9.747104,15.50
9.848806,15.50
9.950948,14.53
10.053676,14.53
10.156016,14.53
10.259730,14.53
10.361649,14.53
10.464103,14.53
10.565464,14.53
10.666188,14.53
10.767899,14.53
10.869287,14.53
10.970420,14.53
11.072238,14.53
11.174429,14.53
11.276016,14.53
11.377111,14.53
11.479678,14.53
11.582429,14.53
11.684421,14.53
11.785919,14.53
11.886941,15.50
11.995730,14.53
12.098781,14.53
12.200456,14.53
12.300885,14.53
12.402265,14.53
12.503968,15.50
12.605621,14.53
12.708903,14.53
12.810958,14.53
12.912010,14.53
13.014867,14.53
13.118051,14.53
13.219593,14.53
13.321210,14.53
13.423208,14.53
13.525697,14.53
13.627788,14.53
13.729006,14.53
13.830093,14.53
13.931224,14.53
14.032709,14.53
14.134788,14.53
14.236260,14.53
14.338547,14.53
14.439897,14.53
14.542114,14.53
14.644389,14.53
14.745295,14.53
14.847215,14.53
14.948613,14.53
15.051330,14.53
15.152188,14.53
15.254393,14.53
15.355496,14.53
15.457381,14.53
15.559349,14.53
15.660078,14.53
15.760930,14.53
15.863917,14.53
15.966249,14.53
16.068244,14.53
16.168564,14.53
16.270836,14.53
16.373785,14.53
16.476087,14.53
16.577403,14.53
16.677686,14.53
16.780404,14.53
16.881593,14.53
16.982665,14.53
17.085588,14.53
17.187306,14.53
17.288574,14.53
17.389725,14.53
17.491924,14.53
17.593374,14.53
17.700201,15.50
17.802710,15.50
17.904436,14.53
18.005505,14.53
18.106606,14.53
18.210161,14.53
18.311651,14.53
18.414382,14.53
18.515932,14.53
18.617626,14.53
18.719950,14.53
18.822397,14.53
18.924375,14.53
19.025334,14.53
19.127762,14.53
19.230694,14.53
19.333770,14.53
19.436065,14.53
19.537547,14.53
19.639231,14.53
19.740277,14.53
19.842643,14.53
19.944834,14.53
20.046500,14.53
20.148089,14.53
20.248975,14.53
20.350280,14.53
20.452868,14.53
20.554220,14.53
20.656056,14.53
20.758513,14.53
20.861066,14.53
20.962673,14.53
21.064158,14.53
21.166656,14.53
21.268975,14.53
21.370893,14.53
21.473516,14.53
21.574671,14.53
21.677788,14.53
21.779583,14.53
21.879746,15.50
21.982267,15.50
22.083554,14.53
22.185125,14.53
22.287854,14.53
22.390251,14.53
22.492026,14.53
22.594973,14.53
22.697644,14.53
22.799983,14.53
22.901444,14.53
23.002521,14.53
23.103386,14.53
23.204720,14.53
23.306759,14.53
23.409406,14.53
23.511592,14.53
23.612998,14.53
23.715716,14.53
23.819091,14.53
23.921402,14.53
24.023679,14.53
24.125254,14.53
24.227229,14.53
24.328329,14.53
24.430797,14.53
24.532764,14.53
24.635435,14.53
24.737448,14.53
24.838766,14.53
24.940761,14.53
25.043212,14.53
25.144930,14.53
25.247502,14.53
25.348385,14.53
25.450730,14.53
25.552229,14.53
25.654485,14.53
25.755994,14.53
25.858729,14.53
25.961238,14.53
26.062219,14.53
26.163109,14.53
26.265555,14.53
26.365955,14.53
26.467500,14.53
26.569449,14.53
26.670209,14.53
26.770819,14.53
26.871996,14.53
26.973570,14.53
27.075762,14.53
27.177151,14.53
27.280002,14.53
27.382482,14.53
27.483744,14.53
27.585680,14.53
27.688030,14.53
27.789514,14.53
27.891879,14.53
27.993097,14.53
28.095116,14.53
28.196611,14.53
28.297801,14.53
28.400117,14.53
28.501339,14.53
28.603711,14.53
28.706211,14.53
28.807864,14.53
28.908938,14.53
29.010297,14.53
29.111851,14.53
29.213414,14.53
29.315315,14.53
29.415956,14.53
29.517446,14.53
29.619655,14.53
29.722887,14.53
29.824352,14.53
29.927041,14.53
30.028165,14.53
30.130704,14.53
30.232713,14.53
